Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,73.82444693,78.91148105,71.55583721,77.48918056,80.89016156,82.9100248,106.2854537,111.9547099,118.6928719,108.7845414,97.32117779,103.8994345,106.9857393,125.2361555,133.1457051,135.3300755,113.6951611,106.9731267,107.0024854,118.8916554,125.5032971,111.7625062,104.1390055,105.0353693,106.0726615,99.45909943,90.04645863,82.47692844,88.61933537,99.54263724,100,101.1298016,99.88898655,79.64429857,74.58876432,69.42495307,78.92325244,75.15384804,74.48282141,76.62146828,77.29081053,70.67062547
Kazakhstan,KAZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,102.1770872,101.7044049,105.0707213,107.9237493,109.0923515,111.1706713,110.7693243,106.8936635,100.3319285,95.09014018,97.94340732,94.19929905,93.71122094,92.36750915,94.84585633,94.4352219,92.43827553,92.53400672,99.69903369,102.7584383,104.7934762,106.4447665,107.6777916,107.153961,102.857022,98.48118251,96.02069483,100.0879663,98.68222617,97.47302931,101.7096922,100,100.3832759,101.043838,100.3993947,99.83004004,103.3669029,103.6855439,102.2159417,98.4463512,98.1854523,95.91281948,91.37761755
"Korea, Rep.",KOR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.7683799,140.8266733,131.4871401,131.4084103,136.2948104,152.7581032,164.4346759,146.648591,97.8944541,99.28867345,104.7318741,98.46979611,104.4455458,103.1074379,107.2415961,127.0166083,136.1020005,137.1450836,108.1420139,91.61405519,100,97.49130219,105.1269795,119.0269394,134.5238039,142.0538734,139.0554482,143.0766679,152.9929916,147.6229196,136.984098,138.9746417
Kuwait,KWT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,98.61686311,100.2572711,110.0370682,112.8737918,114.6713165,119.2708253,116.2525278,109.2719384,107.2135819,101.6524056,104.0822531,99.28219612,100.6294421,101.229951,105.0314218,104.7527377,103.7537375,103.1112102,102.3821686,104.9713973,105.9408088,111.6108323,116.7751108,113.4324437,108.156163,102.9566112,101.6456511,101.3770826,97.92511778,97.36263964,99.90111844,100,97.38904195,100.1862839,100.5629437,102.8470775,106.3194479,104.1543189,102.2076772,101.6557986,102.5284886,99.40099965,95.35661715
Latin America & Caribbean,LCN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,204.1481363,199.7201321,195.3271727,205.5748416,203.3251573,195.5716801,194.0288311,187.3505593,184.9728765,185.4459055,180.9829857,193.2189048,207.2832075,206.85421,197.2935432,197.6616119,178.8546432,179.1371634,164.4987914,148.603905,142.9409223,123.4220071,56.61641931,81.31335163,94.17612482,95.38583236,93.88766847,92.61294299,85.84422644,90.54294322,100,99.65518572,95.3944337,86.34674752,81.55012043,78.34999825,73.91808465,80.20477473,81.7073085,79.96391546,75.14030627,81.69833291
Late-demographic dividend,LTE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,110.376122,107.7872018,104.9283025,98.71557362,98.85052686,99.35469075,99.83157862,100.5399858,100.3870448,99.73141539,99.50352742,101.044173,100.6515381,100.9962273,101.2132525,102.1353755,104.0397358,100.8593481,96.38516116,96.07100424,94.98833502,93.15654036,93.67705232,94.84179069,98.35165218,99.41783246,99.25576528,99.79510804,100.7149483,101.8060791,102.6310646,100,100.6465926,98.7967459,100.5704386,100.7901426,97.12025551,98.09596833,98.92448172,100.3204054,99.60338154,100.9098652,101.0700432
Latvia,LVA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78759682,68.32979872,70.89054841,69.84240706,76.08751743,80.14040929,88.60074609,93.65490288,91.53978785,89.11909047,85.01822793,85.75254236,83.93681664,86.411677,92.79858126,102.2111188,108.0017854,100,102.0700112,98.80151671,98.52519911,99.89901717,98.17208306,99.72737329,100.422798,103.2957631,103.2593832,104.4825884,104.9318995
"Macao SAR, China",MAC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6765617,103.2580222,98.32601414,99.32243018,99.82158883,102.61339,105.8846832,109.3265122,109.7163497,109.3437861,112.2576243,112.2549813,114.8515291,110.2066962,109.7092732,108.8847277,106.9813549,104.0415051,104.5287292,103.6056888,103.3450507,104.8135896,100,97.50052828,95.3831203,97.0135459,97.0817935,96.83842541,98.98484873,98.64666983,99.42415825,100.204127,100.9297492,101.6224439
Monaco,MCO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.26772186,74.39510487,73.62783535,84.80514892,82.37804432,62.83835736,73.11339059,75.7860474,71.67876265,67.84549079,77.67786158,79.28587979,81.45041573,87.75896849,104.0832672,106.7298624,100,104.9661568,110.0836255,106.7669866,102.7180981,99.16240475,101.8352894,112.964062,122.990891,125.6220196,132.0124506,128.3716358
Madagascar,MDG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,120.8444267,137.5025075,98.72068951,86.99733228,101.8978533,104.7418832,73.15532195,67.40371554,83.64321562,89.76534019,91.85335636,100.7158927,108.8949238,117.1064736,112.3293616,75.48033236,84.76910041,97.59572802,98.37080466,106.7717784,115.5380979,123.017337,123.0512576,110.1912098,105.9769973,109.805001,109.9010851,108.373041,106.0739822,92.78298521,100,99.79591278,96.62342327,102.2395574,101.1433409,90.62666014,79.01096484,80.96628064,80.92065384,83.53914362,77.09183308,81.63599659
Marshall Islands,MHL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7702923,123.9361725,136.7611692,126.283932,109.9471248,102.0745788,102.8643359,105.445935,103.0465203,102.567358,104.4877238,102.9722558,100.0783396,99.89344714,99.62679125,103.8810377,103.6842521,100,100.8183809,100.0228788,102.253827,101.738594,98.16520565,98.33062104,98.61591657,99.8157866,98.29080447,99.53250156,100.3123432
Mali,MLI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,102.811716,108.2983347,117.5180965,121.4757619,118.3144712,116.754359,113.2240214,107.1593994,103.7619339,103.3602654,101.0665082,97.34006986,95.02866964,91.43482409,86.3619385,87.84451857,89.29964099,88.87276067,89.8812711,94.37208882,92.48844646,90.4183335,91.42420073,93.838515,98.88892152,102.7876425,101.5876391,102.1669849,103.6878047,105.327331,106.2972605,100,99.73219963,95.24252171,97.1354835,96.49134347,89.55200401,91.22229014,92.22348562,93.5237234,91.81015607,92.80638635,93.06987317
Myanmar,MMR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,200.2853084,205.043584,197.9020676,202.19045,214.5635222,203.937884,182.5170515,164.8082121,180.2073206,187.6944484,186.8611763,197.9775511,181.5829465,185.2246148,131.3786567,115.2606287,166.3576261,173.1841398,129.0961604,129.747455,134.2804108,145.1463607,158.3286887,110.6680154,98.74245355,100.5586161,97.16484713,95.15302766,97.9864647,107.2506578,100,96.75045058,78.52101521,65.32620068,70.63499883,79.82269401,69.09358222,72.30787934,77.91314572,87.90874407,93.91096845,88.53467946
Malaysia,MYS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,164.0351359,158.1475698,158.9275567,168.9896371,176.9491833,183.8488753,174.7071693,146.683711,139.0434795,126.4040643,124.248461,119.0829607,115.6689534,123.3647868,124.0904153,120.1739015,120.4056738,124.8821432,120.678613,96.37786721,97.24168084,98.49624614,103.3318975,103.4635929,97.87579028,93.47548819,93.30001884,96.28786864,98.07809197,97.7924592,94.94053727,100,99.8266136,99.51801914,99.01584415,97.96533064,89.57242075,86.56304619,85.11868007,88.66320866,87.48758564,84.38339662,83.25649501
North America,NAC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,288.3391814,320.7865174,328.9888293,389.3910819,536.8850236,482.6798458,263.6773978,83.99657197,85.31406,76.31233715,71.01420903,60.06268655,49.74453838,54.40665811,100.57554,160.0855265,207.4969645,236.0172429,272.9965404,69.19319002,70.15862567,78.17925737,78.41482818,73.66815576,75.32155746,86.27305868,91.44617316,90.53236512,99.56383008,92.65720078,100,100.5170547,110.5071193,117.5174334,124.8183873,119.8495755,110.8402648,101.4530199,109.9082704,124.1937546,119.4931955,117.0805751
Nicaragua,NIC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,317.7239802,2834.718657,35.76308983,18.73211231,59.74175628,109.9496257,126.568819,127.7733051,120.2191818,109.8784092,107.7410014,105.2005241,107.1631576,111.4262227,109.8982206,110.2718363,107.6529036,100.7114396,96.95903988,95.84578607,96.14955434,94.21242928,97.81473353,106.9462116,100,95.88193087,97.42814597,97.24541183,97.35005605,102.0888341,102.2696074,98.54345393,95.94219148,96.01703613,95.96317385,93.01986481
Netherlands,NLD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,111.3868022,107.5736191,99.8437562,102.8698386,101.4434351,98.01460221,95.79675729,101.1772125,103.1162489,101.1977663,97.39797343,99.50110776,97.09450771,98.72996312,100.2678003,101.0045803,105.344406,102.7886853,97.06400845,98.57353344,97.38896179,92.57935264,95.08131916,98.35972041,104.3426802,105.3046957,103.8015632,102.4340637,103.142088,103.658706,105.1211865,100,99.40965161,96.68909413,99.8159521,100.3514188,95.96599567,97.32375768,97.93978581,99.83083527,99.81566534,101.8206896,102.0283775
Norway,NOR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,93.12531516,94.54953188,98.11377838,102.2739007,101.4441353,99.85706379,98.77062598,97.32119603,99.31675008,102.122956,101.6553906,100.9040742,97.20964174,97.32798396,93.56101841,91.37823632,94.0897529,93.55506424,94.19295806,91.9000168,91.47634824,89.43709132,92.56737982,100.4556684,99.95315307,95.80852682,99.02383642,98.73590139,98.91100159,99.05206001,96.54723718,100,100.3859866,99.59844347,98.11676545,93.19068066,84.25156998,84.74724942,85.54121872,85.97814289,83.61457726,78.0842825,83.04165414
Nepal,NPL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,85.25851229,84.50804863,85.88505804,88.41199841,85.27540849,79.14020722,80.65844249,81.55762917,94.23207878,101.1050364,96.1787471,93.57826092,89.00008285,79.78136141,82.57926524,87.97041863,93.17264952,99.24906538,101.3200967,88.63733992,84.79526169,77.01241001,75.59327365,82.54841414,93.79841066,100.2539342,105.7473069,98.08136641,104.9146552,97.4883426,91.34328461,100,104.1897237,107.7026294,110.02556,112.9645455,105.1330051,106.2051444,107.9011616,103.3188122,101.6842834,100.8572852,107.5835235
OECD members,OED,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,209.27979,237.4818912,217.5284195,210.0732385,214.5350839,200.4136292,165.4499836,146.3285716,142.491949,133.7047815,126.5675135,123.8541824,121.5703182,119.9793166,119.1539036,118.4609251,115.283991,116.9409608,118.723564,109.7990338,107.8863067,98.06147685,101.6069591,98.82607416,98.02326564,100.9781525,103.7868815,102.3280242,97.38536734,96.48688649,100,102.4233155,103.797855,100.8913196,107.8270192,116.0192013,119.6806313,121.6615015,107.2753202,97.26601935,97.55765097,100.2384593
Panama,PAN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,116.9735734,123.1981193,127.4472556,132.2714932,111.1975822,109.9579373,120.3909202,94.31467678,87.04042891,88.78769738,95.34962522,90.62498785,90.75787569,100.3054686,98.74832193,107.0681574,108.7477368,116.0014362,114.4088167,95.46669278,100.3539918,91.58814839,86.43107496,86.74021228,79.39643883,76.01654186,80.03536988,88.21698243,95.32643061,97.76287638,96.01342809,100,100.2174229,104.7600659,107.5977341,106.3194482,111.4909355,108.3983632,103.4494956,100.6116704,105.3894161,111.2466814,111.0882746
Palau,PLW,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,133.175586,136.536172,134.2552972,130.0604446,131.0422041,125.9785602,119.0751897,117.6055584,116.577413,119.8261048,107.6139108,111.047386,110.8590329,115.6578758,109.9740601,93.37966722,99.98431102,100.5023473,88.25133334,80.02804433,87.85226372,82.17675603,76.76775284,85.07337262,87.88638355,88.58489293,88.86812341,84.26043804,94.82770088,102.0443933,100,109.0693268,128.2594818,127.0004326,122.7778035,127.9325776,121.3736904,122.5511924,120.8527599,124.7151109,127.3746446,122.3767045
Poland,POL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.96811905,61.53074572,65.59862403,66.94692683,72.37017043,78.55589768,80.89144377,86.06348005,83.3137973,91.66155647,103.1501035,98.83121683,88.42327086,87.48391492,97.21325798,99.12716563,102.5180939,111.8281281,94.85791798,100,98.42571382,95.67863992,96.27151127,96.86726971,92.56863134,88.94814586,92.04924869,93.51398693,92.36931326,92.84101921,92.48940261
Pre-demographic dividend,PRE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
